\x166b6770f7513ee4be7a88f7c8d250e5e8bcbfaf,1.000000000000000000000000000000000000,0.07796082731473763900,0.922039172685262361000000000000000000,92.203917268526236100000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,1.000000000000000000000000000000000000,0.09030002780823933900,0.909699972191760661000000000000000000,90.969997219176066100000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\xfb02c7262397eb2d58e8664379d81650546ce6da,1.000000000000000000000000000000000000,0.09161763959802596300,0.908382360401974037000000000000000000,90.838236040197403700000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\xade00bed371f52469077198a162a7af17835c843,0.997951000000000000000000000000000000,0.12996781017384715800,0.867983189826152842000000000000000000,86.976533900577567636086340912529773500,0.0000000000000000000000000000,0.99795100000000000000
\xac81d2afb0db242205e6cc9edd5c910a6b93e421,1.000000000000000000000000000000000000,0.30315070669830498800,0.696849293301695012000000000000000000,69.684929330169501200000000000000000000,1.00000000000000000000,0.0000000000000000000000000000
\x273e9c8198378640f5f007379034b5fa201ef119,0.998357000000000000000000000000000000,0.38989669643486854400,0.608460303565131456000000000000000000,60.946164905452804557888610987853042500,0.99835700000000000000,0.0000000000000000000000000000
\xce8c42230891064f0dfeef720fe2e60e6bc37a1a,1.000000000000000000000000000000000000,0.41142400832882110000,0.588575991671178900000000000000000000,58.857599167117890000000000000000000000,1.00000000000000000000,0.0000000000000000000000000000
\xd85e821b874cff4880031b96601dc73bfe92f48c,1.000000000000000000000000000000000000,0.44566607833039281000,0.554333921669607190000000000000000000,55.433392166960719000000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\x28595f15c04cf1f4ce978fc77a210dbc30e025bb,1.000000000000000000000000000000000000,0.49168461889966015400,0.508315381100339846000000000000000000,50.831538110033984600000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\xab1580ee6c593d1ae69c8e80592160bcdb9f6c97,0.900000000000000000000000000000000000,0.49002206246442140000,0.409977937535578600000000000000000000,45.553104170619844444444444444444444400,0.0000000000000000000000000000,0.90000000000000000000
\x275d767b951c96e081fd8f7ca6888cd7b8fca43d,1.000000000000000000000000000000000000,0.60321557944807457400,0.396784420551925426000000000000000000,39.678442055192542600000000000000000000,1.00000000000000000000,0.0000000000000000000000000000
\xefaef3a9b2bc9b1464c1f85715b6915de4ec659d,0.402147000000000000000000000000000000,0.04249691825531947500,0.359650081744680525000000000000000000,89.432491537840770912129146804526702900,0.0000000000000000000000000000,0.40214700000000000000
\x7866acb98fe68aab6919ae3273937cb862e77812,0.540597000000000000000000000000000000,0.22142251489477403100,0.319174485105225969000000000000000000,59.041112900224375828944666729560097400,0.0000000000000000000000000000,0.54059700000000000000
\xab1580ee6c593d1ae69c8e80592160bcdb9f6c97,0.100000000000000000000000000000000000,0.04510565958328266500,0.054894340416717335000000000000000000,54.894340416717335000000000000000000000,0.0000000000000000000000000000,0.10000000000000000000
\x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab,1.000000000000000000000000000000000000,0.95478261783001289600,0.045217382169987104000000000000000000,4.521738216998710400000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\x5789527ec57ff76286e42673e7b97e692b13f6d0,0.993510000000000000000000000000000000,0.95567426158552544500,0.037835738414474555000000000000000000,3.808289641218966593189801813771376200,0.99351000000000000000,0.0000000000000000000000000000
\x801a8b12c6a6bd62dad7f2a8b3d8496c8d0857af,0.990000000000000000000000000000000000,0.95332448064796318200,0.036675519352036818000000000000000000,3.704597914347153333333333333333333300,0.0000000000000000000000000000,0.99000000000000000000
\x3782c525b3af3cc31a07b68f45adb709af1f336d,0.987911000000000000000000000000000000,0.95203044180816491800,0.035880558191835082000000000000000000,3.631962615239134092038655303969689600,0.0000000000000000000000000000,0.98791100000000000000
\xcaba2231bc28f0fce76fea1f97e4c9225899b4ee,0.745000000000000000000000000000000000,0.71360930457913387500,0.031390695420866125000000000000000000,4.213516163874647651006711409395973200,0.0000000000000000000000000000,0.74500000000000000000
\x86f032cd94d4a681bf4b8328b0d958fd2ea77a4d,1.000000000000000000000000000000000000,0.97152678765130678100,0.028473212348693219000000000000000000,2.847321234869321900000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\x8d376c5ffbeb3fd49eea7b6447df493ced1c18af,1.000000000000000000000000000000000000,0.97244004279181244900,0.027559957208187551000000000000000000,2.755995720818755100000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\x6343249af8ecfd6b3fd903b338504166a22005f9,1.000000000000000000000000000000000000,0.97355935631835266700,0.026440643681647333000000000000000000,2.644064368164733300000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
\x834adda8597eda06d14ea8583e52891a2ceee327,1.000000000000000000000000000000000000,0.97378694395693820000,0.026213056043061800000000000000000000,2.621305604306180000000000000000000000,0.0000000000000000000000000000,1.00000000000000000000
